country,isocode,year,region,PI_region,income,landlocked,lcapitalpw,lcapitalpw_year,grdomsav,grdomsav_year,unemped,unemped_year,lnploans,lnploans_year,lmarketsize,lmarketsize_year,lhitechexp,lhitechexp_year,lfdisv,lfdisv_year,linflB,linflB_year,inflB,inflB_year,absgdppcgrowth,absgdppcgrowth_year,econexpect,econexpect_year,jobmarket,jobmarket_year,index_foodshelter,index_foodshelter_year,lgrdomsav,lgrdomsav_year,FIconfidence,FIconfidence_year,employed,employed_year,satlivstandard,satlivstandard_year,lintlband,lintlband_year,mobilegdp,mobilegdp_year,lictexp,lictexp_year,lroyaltyrec,lroyaltyrec_year,predictedRD,predictedRD_year,unevenecondev,unevenecondev_year,lstartupcost,lstartupcost_year,linternetserverB,linternetserverB_year,startupcost,startupcost_year,mobileswb,mobileswb_year,enventrep,enventrep_year,workhard,workhard_year,polrights,polrights_year,govtype,govtype_year,govstability,govstability_year,polconstraint,polconstraint_year,goveffectiveB,goveffectiveB_year,rulelawB,rulelawB_year,executiveB,executiveB_year,regulationB,regulationB_year,index_corruption,index_corruption_year,courtapprove,courtapprove_year,confelections,confelections_year,confidentmilit,confidentmilit_year,voiced_concern,voiced_concern_year,addresspoverty,addresspoverty_year,govapprove,govapprove_year,enviropreserve,enviropreserve_year,primpuptoteach,primpuptoteach_year,girlstoboysnormB,girlstoboysnormB_year,netprimschB,netprimschB_year,grsecschB,grsecschB_year,grterschB,grterschB_year,secperwkrB,secperwkrB_year,terperwkrB,terperwkrB_year,childrenlearn,childrenlearn_year,educationqualsat,educationqualsat_year,dptimmun,dptimmun_year,measlimmun,measlimmun_year,tuberculosis,tuberculosis_year,lifexpectgdp,lifexpectgdp_year,ppphealthexpaidB,ppphealthexpaidB_year,infantmortalityB,infantmortalityB_year,undernourishB,undernourishB_year,respdisease,respdisease_year,haleswb,haleswb_year,sanitation,sanitation_year,hospbeds,hospbeds_year,healthsat,healthsat_year,wellrested,wellrested_year,worryyest,worryyest_year,healthproblems,healthproblems_year,waterqual,waterqual_year,envirobeautysat,envirobeautysat_year,propertystolen,propertystolen_year,stateviolencegdp,stateviolencegdp_year,assaultedB,assaultedB_year,safewalkingB,safewalkingB_year,refugeeidpB,refugeeidpB_year,grievanceB,grievanceB_year,humanemigrate,humanemigrate_year,stateviolenceswb,stateviolenceswb_year,demopressure,demopressure_year,warcasual,warcasual_year,expresspolitfear,expresspolitfear_year,civchoice,civchoice_year,tolimmigB,tolimmigB_year,tolethnicB,tolethnicB_year,freechoicesat,freechoicesat_year,civlib,civlib_year,relyB,relyB_year,volunteeredB,volunteeredB_year,donatedB,donatedB_year,helpedstrangerB,helpedstrangerB_year,relattend,relattend_year,trustothers,trustothers_year,married,married_year,,,,gdppcgrowth,royaltyrec,ictexp,capitalpw,fdisv,marketsize,nploans,hitechexp,internetserverB,intlband
Colombia,COL,2013,America Latin and the Caribbean,Americas,Upper middle income,0,10.1610021591,2011,22.2986698151,2012,11.60000038,2010,1.3862943649,2012,26.1252307892,2012,1.6728605032,2011,1.5220524073,2011,1.4295775997,2012,3.1769344807,2012,3.0642132759,2011,*,2012,*,2012,*,2012,3.1483962536,2012,*,2012,*,2011,*,2012,12.5543956757,2012,103.1900024414,2012,0.0930783004,2011,18.3093910217,2012,0.5117045641,2011,8.3999996185,2012,2.1162555218,2012,3.367295742,2012,7.3000001907,2012,*,2012,*,2010,*,2012,5,2012,7,2011,54,2011,0.3940065801,2012,0.2399999946,2011,-0.2599999905,2011,16,2010,0.349999994,2011,*,2012,*,2011,*,2011,*,2011,*,2012,*,2012,*,2012,*,2012,27.57965,2011,1.0635265112,2011,87.09503,2011,97.47391,2011,42.89573,2011,2.2274713516,2010,0.3565559685,2010,*,2011,*,2011,85,2011,88,2011,34,2011,73.64190244,2011,617.8900146484,2011,15.4,2011,12.6,2011,73,2008,66,2007,77,2010,1.4,2011,*,2012,*,2012,*,2012,*,2012,*,2012,*,2011,*,2012,2,2011,*,2011,*,2012,8.3999996185,2012,7.1999998093,2012,7.5999999046,2012,4,2011,6.4000000954,2012,4,2012,*,2010,*,2012,*,2012,*,2012,*,2012,4,2012,*,2012,*,2012,*,2011,*,2012,*,2010,*,2010,*,2012,,,,3.0642132759,89467952,0.0975476727,25873.21484375,3.5816187859,221841899520,3,4.3273849487,27.9999980927,283336.96875
Colombia,COL,2014,America Latin and the Caribbean,Americas,Upper middle income,0,10.3945465088,2013,22.2763729095,2013,10.39999962,2012,1.335001111,2013,26.1323394775,2013,1.8229329586,2012,1.4790557623,2012,1.1061753035,2013,2.0227749348,2013,2.5256412029,2012,*,2013,*,2013,*,2013,3.1474387646,2013,*,2013,*,2013,*,2013,14.457365036,2013,104.0845413208,2013,0.1146374047,2012,18.3126602173,2012,0.6051028371,2012,8.1000003815,2013,2.1400661469,2013,3.5404992104,2013,7.5,2013,*,2013,*,2010,*,2013,5,2013,7,2012,55,2012,0.3940065801,2012,0.010875945,2012,-0.3899999857,2012,16,2010,0.3899999857,2012,*,2013,*,2013,*,2013,*,2013,*,2013,*,2012,*,2013,*,2013,25.04796,2012,1.001239419,2012,83.8614,2012,92.81474,2012,45.01903,2012,2.0188808441,2010,0.7521736026,2010,*,2013,*,2013,92,2012,94,2012,33,2012,73.77707317,2012,723.3099975586,2012,15.1,2012,10.6,2012,73,2008,68,2012,80.2,2012,1.5,2012,*,2012,*,2013,*,2013,*,2013,*,2013,*,2011,*,2013,2.5,2012,*,2011,*,2013,8.3000001907,2013,7.5,2013,7.3000001907,2013,3.5,2012,6.5,2013,4,2013,*,2010,*,2013,*,2013,*,2013,*,2013,4,2013,*,2013,*,2013,*,2013,*,2013,*,2010,*,2010,*,2013,,,,2.5256412029,89760920,0.1214667261,32679.9140625,3.3887996674,223424528384,2.8000001907,5.1899867058,33.4841308594,1900000.125
Colombia,COL,2015,America Latin and the Caribbean,Americas,Upper middle income,0,10.3973398209,2013,22.2562389374,2013,10.5,2013,1.396119833,2014,26.1259078979,2013,2.1275143623,2013,3.0487282276,2013,1.3552706242,2014,2.8778102398,2014,2.7848293781,2013,*,2014,*,2014,*,2014,3.1465735435,2013,*,2014,*,2014,*,2014,13.7101507187,2014,113.0820753348,2014,0.1435912699,2013,18.0117912292,2013,0.6261537075,2013,7.8,2014,2.1400661469,2014,3.8511126041,2014,7.5,2014,*,2014,*,2010,*,2014,5,2014,7,2014,57,2014,0.3940065801,2012,0.0399999991,2013,-0.4499999881,2013,16,2010,0.3899999857,2013,*,2014,*,2014,*,2014,*,2014,*,2013,*,2012,*,2014,*,2014,24.7729301453,2013,1.0125317574,2010,87.7241363525,2010,92.9564437866,2013,48.3262786865,2013,2.0188808441,2010,0.7521736026,2010,*,2014,*,2014,91,2013,92,2013,32,2013,73.9788284302,2013,843,2013,14.5,2013,11.3999996185,2013,36.3,2012,67,2013,80.1999969482,2012,1.5,2012,*,2012,*,2014,*,2014,*,2014,*,2014,*,2011,*,2014,2,2013,*,2011,*,2014,8,2014,7.7,2014,7,2014,4,2013,6.2,2014,4,2014,*,2010,*,2014,*,2014,*,2014,*,2014,4,2014,*,2014,*,2014,*,2014,*,2014,*,2010,*,2010,*,2014,,,,2.7848293781,66438764,0.1544121653,32771.328125,20.0885066986,221992157184,3.0394957066,7.3939766884,46.045375824,899999.625
Costa Rica,CRI,2012,America Latin and the Caribbean,Americas,Upper middle income,0,10.4226369858,2010,16.88050172,2010,7.800000191,2009,1.1631507874,2011,23.8285827637,2010,3.7128973007,2010,1.5545418262,2010,1.8961541162,2010,5.660230651,2010,2.8557305336,2010,*,2010,*,2011,*,2011,2.8837108612,2010,*,2011,*,2011,*,2011,11.1858234406,2011,92.2047576904,2011,3.0404472351,2010,15.8318796158,2010,0.5511174202,2010,6.5,2011,2.4932055473,2011,4.7210459709,2011,11.1000003815,2011,*,2011,*,2010,*,2011,7,2011,10,2010,91,2010,0.7099999785,2007,0.319263041,2010,0.5019360185,2010,32,2010,0.5061837435,2010,*,2011,*,2011,*,2011,*,2010,*,2010,*,2011,*,2011,*,2011,17.8517,2010,1.0590423346,2010,92,2009,99.69202,2010,25.55299,2005,1.6845659018,2010,0.60950315,2010,*,2011,*,2011,88,2010,83,2010,13,2010,79.19260976,2010,1165,2009,8.7,2010,5,2008,55,2008,69,2007,95,2010,1.2,2010,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,5,2010,*,2011,*,2011,4.3120069504,2011,4.0999999046,2011,4.072725296,2011,1,2010,5.0999999046,2011,0,2011,*,2010,*,2011,*,2011,*,2011,*,2011,7,2011,*,2011,*,2011,*,2011,*,2011,*,2010,*,2010,*,2011,,,,2.8557305336,7511002.5,19.9145946503,33610.953125,3.7329175472,22316290048,2.1999998093,39.9723434448,111.2856369019,72100.015625
Costa Rica,CRI,2013,America Latin and the Caribbean,Americas,Upper middle income,0,10.4449596405,2011,16.0495471954,2012,7.699999809,2011,1.0296194553,2012,24.1931819916,2012,3.733966589,2011,1.780085206,2011,1.7054874366,2012,4.5040678978,2012,2.2487170696,2011,*,2012,*,2012,*,2012,2.8361237049,2012,*,2012,*,2011,*,2012,11.1305809021,2012,128.3200073242,2012,3.0196986198,2011,15.2294206619,2011,0.5662797689,2011,6.4000000954,2012,2.5176963806,2012,4.602165699,2012,11.3999996185,2012,*,2012,*,2010,*,2012,7,2012,10,2011,92,2011,0.5066919923,2012,0.349999994,2011,0.4600000083,2011,32,2010,0.4499999881,2011,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,17.34208,2011,1.0606540442,2011,92,2009,101.46739,2011,42.98364,2011,1.6845659018,2010,0.60950315,2010,*,2012,*,2012,85,2011,83,2011,12,2011,79.31509756,2011,1329.8100585938,2011,8.6,2011,5,2011,55,2008,69,2007,95,2010,1.2,2011,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,4,2011,*,2012,*,2012,4,2012,4.4000000954,2012,3.7999999523,2012,2,2011,4.5999999046,2012,0,2012,*,2010,*,2012,*,2012,*,2012,*,2012,7,2012,*,2012,*,2012,*,2012,*,2012,*,2010,*,2010,*,2012,,,,2.2487170696,4112001.25,19.4851169586,34369.6953125,4.9303617477,32134047744,1.8000000715,40.8447608948,98.7000045776,68224.9921875
Costa Rica,CRI,2014,America Latin and the Caribbean,Americas,Upper middle income,0,10.565574646,2013,17.6958770752,2013,7.599999905,2012,0.9932518005,2013,24.1294937134,2013,3.7040939331,2012,1.6848269701,2012,1.828458786,2013,5.2242860794,2013,1.7495698929,2012,*,2013,*,2013,*,2013,2.9283030033,2013,*,2013,*,2013,*,2013,12.0110673904,2013,145.9716491699,2013,3.0179641247,2012,15.2971153259,2012,0.540391922,2012,6.0999999046,2013,2.3513753414,2013,4.3822803497,2013,9.5,2013,*,2013,*,2010,*,2013,7,2013,10,2012,93,2012,0.5066919923,2012,0.4875439107,2012,0.4699999988,2012,32,2010,0.5699999928,2012,*,2013,*,2013,*,2013,*,2013,*,2013,*,2012,*,2013,*,2013,17.34208,2011,1.0292001963,2012,91.97587,2012,103.61198,2012,46.74096,2012,1.0943025351,2010,0.7274895906,2010,*,2013,*,2013,91,2012,90,2012,11,2012,79.70502439,2012,1310.5899658203,2012,8.6,2012,8.2,2012,55,2008,69,2012,93.9,2012,1.2,2012,*,2012,*,2013,*,2013,*,2013,*,2013,*,2012,*,2013,4,2012,*,2012,*,2013,4.0999999046,2013,4.0999999046,2013,3.5,2013,2,2012,4.9000000954,2013,0,2013,*,2010,*,2013,*,2013,*,2013,*,2013,7,2013,*,2013,*,2013,*,2013,*,2013,*,2010,*,2010,*,2013,,,,1.7495698929,4400000,19.4496154785,38775.69140625,4.391518116,30151294976,1.7000000477,39.6132316589,79.0203018188,164565.0625
Costa Rica,CRI,2015,America Latin and the Caribbean,Americas,Upper middle income,0,10.565574646,2013,17.6958770752,2013,7.5999999046,2013,0.9761879444,2014,24.1294937134,2013,3.7914838791,2013,1.9615213871,2013,1.7095036507,2014,4.5262179375,2014,1.9335695505,2013,*,2014,*,2014,*,2014,2.9283030033,2013,*,2014,*,2014,*,2014,11.613612175,2014,143.8283794964,2014,3.1297883987,2013,15.2018051147,2013,0.5133321881,2013,5.8,2014,2.5257287025,2014,4.5725207329,2014,11.5,2014,*,2014,*,2010,*,2014,7,2014,10,2014,95,2014,0.5066919923,2012,0.4699999988,2013,0.5,2013,32,2010,0.5799999833,2013,*,2014,*,2014,*,2014,*,2014,*,2013,*,2012,*,2014,*,2014,16.4280109406,2013,1.0392581224,2013,89.9947509766,2013,108.9186782837,2013,47.5956001282,2013,1.0943025351,2010,0.7274895906,2010,*,2014,*,2014,95,2013,91,2013,11,2013,79.9209976196,2013,1369,2013,8.3999996185,2013,5.9000000954,2013,28.3,2012,69,2013,93.9000015259,2012,1.2000000477,2012,*,2012,*,2014,*,2014,*,2014,*,2014,*,2012,*,2014,4,2013,*,2012,*,2014,4.4,2014,4.4,2014,3.2,2014,2,2013,4.6,2014,0,2014,*,2010,*,2014,*,2014,*,2014,*,2014,7,2014,*,2014,*,2014,*,2014,*,2014,*,2010,*,2010,*,2014,,,,1.9335695505,3999999.75,21.869140625,38775.69140625,6.1101360321,30151294976,1.6543185711,43.3221206665,95.7877807617,110592.0078125
Cyprus,CYP,2012,Europe,Europe,High income,0,11.1969957352,2010,11.99942743,2010,6.199999809,2010,1.9600948095,2011,23.3841266632,2010,3.6407153606,2010,0.9003915787,2010,1.218247937,2010,2.381258363,2010,1.2446517944,2010,*,2010,*,2011,*,2011,2.564905405,2010,*,2011,*,2011,*,2011,10.4487438202,2011,97.7054595947,2011,2.3157763481,2010,15.9504137039,2010,1.294146657,2010,7.3000001907,2011,2.6461749077,2011,7.0231328011,2011,13.1000003815,2011,*,2011,*,2010,*,2011,7,2011,10,2010,36,2010,0.7699999809,2007,1.4982718229,2010,1.188295126,2010,32,2010,1.3720542192,2010,*,2011,*,2011,*,2011,*,2011,*,2010,*,2010,*,2011,*,2011,14.2405,2009,1.1491334438,2009,98.74389,2009,98.38756,2009,52.00389,2009,2.6110358238,2010,0.8360944986,2010,*,2011,*,2011,99,2010,87,2010,4.4,2010,79.38039024,2010,1825,2009,3.2,2010,5,2008,40,2008,70,2007,100,2010,3.8,2008,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,4.5,2010,*,2010,*,2011,4.3667631149,2011,7.5999999046,2011,5.3000001907,2011,1.5,2010,4.4000000954,2011,0,2011,*,2010,*,2011,*,2011,*,2011,*,2011,7,2011,*,2011,*,2011,*,2011,*,2011,*,2010,*,2009,*,2011,,,,1.2446517944,8456226,9.1327867508,72910.0703125,1.4605664015,14308600832,6.1000003815,37.1190948486,1121.2969970703,34500.0078125
Cyprus,CYP,2013,Europe,Europe,High income,0,11.1954860687,2011,11.99942743,2010,7.699999809,2011,2.4595887661,2012,23.3841266632,2010,3.3425703049,2011,0.7046247125,2011,1.2207617299,2012,2.3897688389,2012,0.1618858725,2011,*,2012,*,2012,*,2012,2.564905405,2010,*,2012,*,2011,*,2012,10.7789773941,2012,98.3899993896,2012,1.8925585747,2011,14.6653022766,2011,1.4349700212,2011,7,2012,2.5952546597,2012,6.8780174255,2012,12.3999996185,2012,*,2012,*,2010,*,2012,7,2012,10,2011,37,2011,0.7013658285,2012,1.5299999714,2011,1.0599999428,2011,32,2010,1.2200000286,2011,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,13.75307,2010,1.1540769339,2010,98.96982,2010,91.4408,2010,48.31158,2010,2.6110358238,2010,0.8360944986,2010,*,2012,*,2012,99,2011,87,2011,4,2011,79.56285366,2011,2221.0900878906,2011,2.6,2011,5,2011,40,2008,70,2007,100,2010,3.52,2010,*,2011,*,2012,*,2012,*,2012,*,2012,*,2011,*,2012,4.5,2011,*,2010,*,2012,4.6999998093,2012,7.3000001907,2012,5,2012,1.5,2011,4.0999999046,2012,0,2012,*,2010,*,2012,*,2012,*,2012,*,2012,7,2012,*,2012,*,2012,*,2012,*,2012,*,2010,*,2009,*,2012,,,,-0.1618858725,2339158.5,5.636326313,72800.078125,1.0230872631,14308600832,10.6999988556,27.2917518616,969.6999511719,48000.01171875
Cyprus,CYP,2014,Europe,Europe,High income,0,11.317073822,2010,11.99942743,2010,11.80000019,2012,3.4436180592,2013,23.3841266632,2010,2.6391553879,2012,0.7988781929,2012,0.3365101218,2013,-0.4000530541,2013,1.6761623621,2012,*,2013,*,2013,*,2013,2.564905405,2010,*,2013,*,2013,*,2013,10.7651319504,2013,95.1778259277,2013,1.5000376701,2012,14.1834001541,2012,1.2992589474,2012,7,2013,2.5877640247,2013,6.4334130287,2013,12.3000001907,2013,*,2013,*,2010,*,2013,7,2013,10,2012,38,2012,0.7013658285,2012,1.3777675629,2012,1.0700000525,2012,32,2010,1.1200000048,2012,*,2013,*,2013,*,2013,*,2013,*,2013,*,2012,*,2013,*,2013,13.77462,2012,1.0519176722,2012,97.9124,2012,95.29985,2012,45.86359,2012,2.7767353058,2010,1.1051130295,2010,*,2013,*,2013,99,2012,86,2012,5.4,2012,79.63712195,2012,2266,2012,2.5,2012,5,2011,40,2008,74,2012,100,2012,3.5,2011,*,2011,*,2013,*,2013,*,2013,*,2013,*,2011,*,2013,4,2012,*,2010,*,2013,4.4000000954,2013,7.3000001907,2013,4.8000001907,2013,2,2012,4,2013,0,2013,*,2010,*,2013,*,2013,*,2013,*,2013,7,2013,*,2013,*,2013,*,2013,*,2013,*,2010,*,2009,*,2013,,,,-1.6761623621,1444681.5,3.4818580151,82212.421875,1.2230457067,14308600832,30.2999992371,13.001373291,621.2942504883,47339.99609375
Cyprus,CYP,2015,Europe,Europe,High income,0,11.2985982895,2010,11.9994277954,2010,15.8000001907,2013,3.660479784,2014,23.3841266632,2010,2.0983476639,2013,0.5998870134,2013,0.8565359712,2014,-1.3549888134,2014,3.3281795979,2013,*,2014,*,2014,*,2014,2.564905405,2010,*,2014,*,2014,*,2014,11.0021162033,2014,96.3353101058,2014,1.5855745077,2013,14.9968099594,2013,1.273018837,2013,6.7,2014,2.6100697517,2014,6.4103589058,2014,12.6000003815,2014,*,2014,*,2010,*,2014,7,2014,10,2014,40,2014,0.7013658285,2012,1.3500000238,2013,1,2013,32,2010,0.9100000262,2013,*,2014,*,2014,*,2014,*,2014,*,2014,*,2012,*,2014,*,2014,13.7746200562,2012,1.0519176722,2012,97.912399292,2012,95.2998504639,2012,45.8635902405,2012,2.7767353058,2010,1.1051130295,2010,*,2014,*,2014,99,2013,86,2013,5.8000001907,2013,79.8043136597,2013,2197,2013,2.7999999523,2013,5,2011,19.3,2012,74,2013,100,2012,3.5,2011,*,2011,*,2014,*,2014,*,2014,*,2014,*,2011,*,2014,5,2013,*,2010,*,2014,4.2,2014,7.3,2014,4.8,2014,1,2013,4.3,2014,0,2014,*,2010,*,2014,*,2014,*,2014,*,2014,7,2014,*,2014,*,2014,*,2014,*,2014,*,2010,*,2009,*,2014,,,,-3.3281795979,3258604.75,3.8820953369,80707.4296875,0.8219129443,14308600832,37.8799934387,7.1526880264,607.1118774414,59999.98046875
Czech Republic,CZE,2012,Eastern Europe,Europe,High income,1,11.2971858978,2010,27.36069328,2010,7.300000191,2010,1.8870695829,2011,25.3937625885,2010,2.7913575172,2010,1.4059840441,2010,0.8790946242,2010,1.408717924,2010,2.1611595154,2010,*,2010,*,2011,*,2011,3.3450040817,2010,*,2011,*,2011,*,2011,13.4588375092,2011,121.6028442383,2011,2.7732646465,2010,18.4709434509,2010,2.1266002655,2010,3.8023855686,2011,2.2407095432,2011,5.9616761208,2011,8.3999996185,2011,*,2011,*,2010,*,2011,7,2011,8,2010,17,2010,0.7599999905,2007,1.0083988905,2010,0.9529909492,2010,24,2010,1.2362930775,2010,*,2011,*,2011,*,2011,*,2011,*,2010,*,2010,*,2011,*,2011,18.50084,2009,1.0575544834,2009,89.6,2008,90.38502,2009,60.65055,2009,6.0433840752,2010,0.3221691251,2010,*,2011,*,2011,99,2010,98,2010,6.8,2010,77.42439024,2010,1924,2009,3.1,2010,5,2008,30,2008,70,2007,98,2010,7.1,2009,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,5,2010,*,2010,*,2011,2.829911232,2011,3.7999999523,2011,4,2011,1,2010,3,2011,0,2011,*,2010,*,2011,*,2011,*,2011,*,2011,7,2011,*,2011,*,2011,*,2011,*,2011,*,2010,*,2010,*,2011,,,,2.1611595154,105154728,15.0108184814,80593.515625,3.079539299,106750754816,5.5999994278,15.3031368256,387.260345459,700000.3125
Czech Republic,CZE,2013,Eastern Europe,Europe,High income,1,11.3535318375,2011,28.9194049835,2012,6.699999809,2011,1.8082888126,2012,25.4136791229,2012,2.8334121704,2011,0.7332757711,2011,1.4583994691,2012,3.2990732193,2012,1.2978773117,2011,*,2012,*,2012,*,2012,3.3985073566,2012,*,2012,*,2011,*,2012,13.5923681259,2012,122.7900009155,2012,2.7831835747,2011,19.1083755493,2012,2.1463015079,2011,3.5,2012,2.2192034721,2012,6.2375431061,2012,8.1999998093,2012,*,2012,*,2010,*,2012,7,2012,8,2011,18,2011,0.7621449232,2012,1.0199999809,2011,1.0099999905,2011,24,2010,1.25,2011,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,18.82111,2011,1.0516626835,2011,89.5999984741,2010,90.7848,2011,64.85203,2011,6.0433840752,2010,0.3221691251,2010,*,2012,*,2012,99,2011,98,2011,6,2011,77.87317073,2011,1922.8499755859,2011,3.2,2011,5,2011,30,2008,70,2007,98,2010,7.01,2010,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,*,2012,5,2011,*,2010,*,2012,2.5,2012,3.5,2012,3.7000000477,2012,1,2011,2.7999999523,2012,0,2012,*,2010,*,2012,*,2012,*,2012,*,2012,7,2012,*,2012,*,2012,*,2012,*,2012,*,2010,*,2010,*,2012,,,,1.2978773117,198912496,15.1704187393,85265.0625,1.0818892717,108898172928,5.1000003815,16.0033798218,510.6000061035,799999.875
Czech Republic,CZE,2014,Eastern Europe,Europe,High income,1,11.4438886642,2013,28.6397781372,2013,7,2012,1.8245493174,2013,25.4526424408,2013,2.8380076885,2012,1.3163347244,2012,0.8898344636,2013,1.4347265959,2013,0.0364454724,2012,*,2013,*,2013,*,2013,3.3891172409,2013,*,2013,*,2013,*,2013,13.689948082,2013,131.2534179688,2013,2.7428264618,2012,19.1083755493,2012,2.1751437187,2012,3.7999999523,2013,2.2192034721,2013,6.3359661102,2013,8.1999998093,2013,*,2013,*,2010,*,2013,7,2013,8,2012,19,2012,0.7621449232,2012,0.9175444841,2012,1.0099999905,2012,24,2010,1.0599999428,2012,*,2013,*,2013,*,2013,*,2013,*,2013,*,2012,*,2013,*,2013,18.97433,2012,0.9671812057,2012,89.5999984741,2006,96.55205,2012,64.17338,2012,6.8415703773,2010,0.5025988817,2010,*,2013,*,2013,99,2012,98,2012,5.3,2012,78.07560976,2012,2045.9799804688,2012,3.1,2012,5,2011,30,2008,69,2012,100,2012,6.8,2011,*,2012,*,2013,*,2013,*,2013,*,2013,*,2012,*,2013,5,2012,*,2010,*,2013,2.2000000477,2013,3.7999999523,2013,3.4000000954,2013,1,2012,2.5,2013,0,2013,*,2010,*,2013,*,2013,*,2013,*,2013,7,2013,*,2013,*,2013,*,2013,*,2013,*,2010,*,2010,*,2013,,,,-0.0364454724,198912496,14.5308208466,93328.234375,2.7297258377,113224957952,5.2000002861,16.0816993713,563.5145263672,881999.6875
Czech Republic,CZE,2015,Eastern Europe,Europe,High income,1,11.5159196854,2013,30.7809104919,2013,6.9000000954,2013,1.903475523,2014,25.4732284546,2013,2.7576062679,2013,1.0109263659,2013,0.2905680835,2014,0.3371869028,2014,0.662681222,2013,*,2014,*,2014,*,2014,3.458865881,2013,*,2014,*,2014,*,2014,13.8155117035,2014,130.0334398836,2014,2.6454424858,2013,19.4622707367,2013,2.1629247665,2013,3.5,2014,2.197224617,2014,6.5353741646,2014,8,2014,*,2014,*,2010,*,2014,7,2014,9,2014,21,2014,0.7621449232,2012,0.8799999952,2013,1,2013,24,2010,1.0900000334,2013,*,2014,*,2014,*,2014,*,2014,*,2013,*,2012,*,2014,*,2014,18.9743309021,2012,0.9671812057,2012,96,2012,96.5520477295,2012,64.1733779907,2012,6.8415703773,2010,0.5025988817,2010,*,2014,*,2014,99,2013,99,2013,5.5,2013,78.2780456543,2013,1982,2013,2.9000000954,2013,5,2011,15.4,2012,69,2013,100,2012,6.8000001907,2011,*,2012,*,2014,*,2014,*,2014,*,2014,*,2012,*,2014,5,2013,*,2010,*,2014,2.3,2014,3.8,2014,3.1,2014,1,2013,2.4,2014,0,2014,*,2010,*,2014,*,2014,*,2014,*,2014,7,2014,*,2014,*,2014,*,2014,*,2014,*,2010,*,2010,*,2014,,,,-0.662681222,283371904,13.0896778107,100298.8671875,1.7481455803,115579961344,5.709171772,14.7620677948,688.0915527344,1000000.125
Germany,DEU,2012,Europe,Europe,High income,0,11.6919250488,2010,22.81209625,2010,7.099999905,2010,1.4586150646,2009,28.355764389,2010,2.7881538868,2010,1.1277939081,2010,0.7596022962,2010,1.137425989,2010,1.4925545454,2010,*,2010,*,2011,*,2011,3.1701936722,2010,*,2011,*,2011,*,2011,15.4447517395,2011,132.2987823486,2011,1.8060467243,2010,23.389415741,2010,3.0210447311,2010,4.4000000954,2011,1.7227666378,2011,6.9340043068,2011,4.5999999046,2011,*,2011,*,2010,*,2011,7,2011,10,2010,20,2010,0.8500000238,2007,1.5547697544,2010,1.6279340982,2010,32,2010,1.5752310753,2010,*,2011,*,2011,*,2010,*,2011,*,2010,*,2010,*,2011,*,2011,13.00225,2009,1.008482933,2009,97.33228,2009,102.58877,2009,46.7824935913,,6.6092925072,2010,0.6412223577,2010,*,2011,*,2011,93,2010,96,2010,4.8,2010,79.98780488,2010,4129,2009,3.4,2010,5,2008,35,2008,73,2007,100,2010,8.2,2009,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,*,2011,5,2010,*,2010,*,2011,4.1999998093,2011,4.7166690826,2011,2.6370882988,2011,1,2010,2.9000000954,2011,0,2011,*,2010,*,2011,*,2011,*,2011,*,2011,7,2011,*,2011,*,2011,*,2011,*,2011,*,2010,*,2009,*,2011,,,,1.4925545454,14384481280,5.0863389969,119601.0234375,2.0888347626,2064201154560,3.3000001907,15.2509908676,1025.5965576172,5100002.5
